# -------------------------- NON-LINEARLY SEPARABLE DATA -------------------------- #

param m := 1400;
param m_test := 600;
param n := 4;
param nu := 0.3;

param A_train : 1 2 3 :=
1	0.647761807	18.70121284	7.805560217
2	-8.415386192	0.039659678	-5.345621102
3	-3.993923294	10.93033385	-9.940332237
4	10.77693402	4.57915013	-5.592184574
5	6.087326432	9.996700095	-9.731441503
6	5.886967666	15.58689397	3.008439873
7	-6.910941546	4.122521602	5.391590832
8	5.992911228	20.12857238	2.744276255
9	-8.717951053	11.16263644	2.253282306
10	8.232161451	17.84158252	10.34448274
11	-9.488491097	12.74192502	0.371746739
12	1.898594048	18.24958657	-10.96254839
13	-8.63288238	10.39898975	2.427391615
14	-7.004473191	5.270019305	5.459087396
15	1.443729818	4.144109249	-4.808610911
16	-0.97903766	8.772161719	7.843265684
17	4.669750974	0.453387254	-10.49520838
18	12.3572767	5.906303057	3.240992953
19	1.861536884	16.12654054	7.324790613
20	1.295547583	3.465355419	-4.867824586
21	8.808926827	11.48593531	-7.68847681
22	3.00246529	5.03939696	13.50937198
23	-2.249234831	4.942071747	7.81275142
24	-9.211962724	14.77891249	-2.99314045
25	8.390107841	10.35349471	-8.410207098
26	12.7519806	12.4936624	1.70118777
27	3.56911037	8.883040601	-3.961997621
28	3.68685957	18.30585101	13.49267314
29	8.531947051	15.71429857	10.57747699
30	7.830326072	8.033246811	-8.904922083
31	4.022197371	13.95360757	-4.089605495
32	7.213671912	13.66217172	11.50310597
33	1.83701905	20.6933345	-4.75820664
34	-3.839858971	9.316544236	7.401372521
35	3.725560761	9.188526352	13.36601392
36	1.182862965	5.132402776	-4.829366489
37	5.239529248	3.542669805	-2.650614104
38	2.347636523	10.40457806	7.112146417
39	-7.163385184	5.701921687	-7.223274781
40	12.2292879	9.868070748	-1.53796586
41	4.374694785	18.12351882	5.928905968
42	-4.824303279	9.265825781	-9.418610835
43	-5.360661486	13.9238988	6.705000106
44	-1.206160047	14.61219093	7.750623576
45	5.821346374	7.623933402	12.42427969
46	7.636873001	12.18994816	-9.040844738
47	10.85878435	18.45171524	7.303782857
48	12.2852975	2.645641197	3.875779111
49	-0.023986045	18.45543345	-11.01559137
50	5.81305075	20.14855348	-1.500918819
51	-8.469037188	16.71387597	-5.139868346
52	-9.450617035	2.128261623	-3.228812747
53	5.946875084	2.051456145	-1.27563085
54	6.272798181	18.05127567	2.442786179
55	5.416177461	5.847395664	4.2506105
56	6.000944717	18.61265503	2.964141184
57	4.469436876	6.830128949	-10.63974383
58	-1.588332155	1.716969374	-10.64426175
59	-7.969428312	16.92517079	-5.82551685
60	-8.729578154	6.928364948	-4.887292204
61	-8.544355644	8.019251436	3.215894169
62	5.849857857	18.17193064	3.217569245
63	-8.335786441	12.21633619	-5.448723231
64	6.250737163	16.47950397	-0.479945311
65	1.026390911	6.862113997	7.760247801
66	9.697545227	9.598661715	-7.006664143
67	-9.358374589	16.01048431	0.737252238
68	-9.363904174	17.41902258	-2.774883012
69	-7.998652613	10.18995785	4.03758192
70	4.738771253	16.85391405	5.578745161
71	-8.645459202	4.061380245	-4.61823786
72	-3.473414875	8.037516619	7.646570957
73	-6.944455624	14.56744844	5.284330992
74	-0.223482176	7.218290427	7.931416833
75	11.8814609	5.189953015	-3.065469277
76	5.757350565	20.22103417	-1.68184981
77	3.326903456	1.534279081	-4.206572984
78	4.648183961	18.3854141	13.20541807
79	4.952731864	3.406219693	12.82506576
80	3.023497388	15.9492329	6.618239973
81	5.847877754	1.532214128	-9.73354466
82	3.742483324	20.67320944	-4.110464258
83	-3.303511177	16.35018551	-9.973045346
84	6.14885878	8.78566719	2.741221903
85	-6.851422575	5.798302666	5.536578914
86	11.68720568	19.01719401	5.234357369
87	-2.299311485	17.13019988	7.740982587
88	-3.046423294	5.407642255	7.741770669
89	-3.936939963	3.302553225	-9.849378859
90	4.199010782	19.54074283	13.16389454
91	4.949554883	15.7501576	5.25247377
92	-6.582618552	15.53908275	5.720339729
93	11.86284041	17.34776694	-3.444936961
94	-8.271289716	13.61492453	-6.052613597
95	-9.237024244	0.551755549	0.722500083
96	12.15177828	13.89762342	3.997202862
97	-6.695065313	19.08317795	-7.991672079
98	-9.401572004	14.51003197	-2.28835763
99	-4.885508378	8.216687257	-9.151314845
100	6.483249907	20.08502309	0.579832331
101	-9.290850729	10.46337205	-2.035680744
102	9.446349243	8.412505429	9.543866216
103	-6.307622478	14.25472311	6.187446699
104	8.403977651	14.02757094	-8.239519486
105	10.35425515	18.66954266	8.065442597
106	-7.084264751	5.181768695	-7.358592582
107	12.50876872	14.82532933	2.166058228
108	3.597522063	-0.010776832	-10.821438
109	6.399330549	11.89220112	0.424957967
110	11.6201997	4.756981435	-3.776671497
111	5.133155492	13.93322628	-2.704463699
112	4.996273222	20.10426033	4.901701557
113	5.109521822	14.54187768	-2.689981506
114	2.468232395	5.174038723	7.044348226
115	11.32799516	17.7313665	6.608939719
116	12.37946352	13.04019568	1.128543612
117	-8.245631682	13.19263199	-5.653950033
118	10.26136038	15.66740783	-6.332770689
119	3.055241977	7.130733867	-10.72723031
120	6.380211686	15.84549108	1.189478655
121	2.967343661	2.114181849	6.870182809
122	-8.814208189	6.620738117	-4.375451871
123	-4.909847785	20.81359688	7.044924001
124	12.06220698	7.977646366	5.087717379
125	0.265342491	9.818779737	-4.714570431
126	0.095349561	16.6478912	7.934841177
127	-5.996250405	2.093534245	-8.614592313
128	3.417764164	1.58721644	-4.154060081
129	0.400441359	19.35722794	-4.631298551
130	6.127083043	9.492537143	-0.399301833
131	-5.872279655	14.62823749	-8.569176869
132	11.89787642	15.14246472	-3.234519986
133	-5.181640285	13.98004698	-9.053665401
134	4.8035497	11.20305314	13.00789485
135	11.39823033	6.854310067	-4.217481235
136	-9.025384556	18.6100051	-3.13163409
137	-9.468471564	4.251387326	-0.643639928
138	3.820228338	3.033256099	13.48054287
139	3.216736913	2.440442451	-4.213170693
140	4.204297493	11.36784798	-10.35405748
141	1.040198161	2.872744005	14.17804193
142	-9.507769973	20.48520296	-1.05069565
143	12.20377138	12.42514695	4.806947656
144	4.518986268	16.61090564	-3.315143693
145	1.818665649	0.746698214	-10.89436852
146	6.296105936	0.880266097	2.535098982
147	-7.88853597	18.17924561	4.022181563
148	5.754110589	0.021617823	12.37986772
149	9.726454589	13.16829896	9.066095128
150	2.241658801	1.168298305	-4.453269491
151	-9.443530975	5.29727513	-0.207591617
152	7.50747513	1.806776868	11.25700448
153	-8.697670293	12.8836189	2.336521434
154	-8.833870778	17.91285466	-4.323121981
155	1.679199804	11.49521777	7.341823823
156	9.852394873	8.115580667	8.89352331
157	9.660800479	5.216699387	9.414025777
158	-6.866369482	14.16385692	-7.625921399
159	-6.259507949	12.43477999	-8.154855582
160	0.710962094	12.03451478	-11.10074997
161	5.454797889	11.3293837	-2.242113242
162	1.753285258	15.96647761	-4.707457961
163	10.74519368	1.498830661	7.749133804
164	6.129302799	-0.07151809	2.804096388
165	11.83150189	15.74479025	5.354778327
166	-9.389739217	7.777041143	0.831487008
167	0.605690578	0.489032245	14.17988019
168	1.560607281	10.53540994	-11.0346068
169	4.510147178	2.233616994	5.723956549
170	6.366003405	10.99045771	2.077368153
171	5.443825786	15.75405785	3.940197422
172	3.188025379	15.73850571	-4.212651693
173	-7.360714664	4.465602001	5.051602107
174	4.20364001	7.424467967	13.19729552
175	1.674439595	3.364296576	7.507739512
176	10.56093987	5.729299018	-5.767632712
177	-7.094715404	3.890204871	5.178255559
178	5.649119315	16.73856692	-1.961871317
179	0.979683669	13.73840173	-11.18014368
180	8.755118185	6.709037738	-7.865978089
181	-0.783061097	20.53850043	7.691408717
182	5.049842942	5.861198013	-2.674332248
183	3.069096156	5.071654093	13.61988688
184	-8.80615535	14.46591309	2.59503156
185	-6.001881651	18.0283156	6.173785849
186	-6.641843027	0.031823146	5.752578882
187	6.150636678	11.30650335	2.315742584
188	-9.410559207	9.479415554	-0.30132309
189	-6.740037681	13.38095116	-7.985650193
190	1.05992427	3.008284548	14.02013688
191	7.267478121	3.539891462	-9.046078215
192	-9.222275071	3.732675338	-2.599918989
193	2.396607475	9.787245427	-4.440378802
194	5.298361111	17.12828508	-10.2666299
195	5.990203462	2.13093309	-1.09017853
196	-9.316672015	20.06707882	-2.071948196
197	11.78631143	7.087944822	-3.433751609
198	6.285127491	8.772767457	-9.744822549
199	6.206372951	15.25952079	0.30856324
200	0.70470724	18.07283097	-10.97723381
201	11.19604302	5.69981459	6.874115946
202	1.472153481	8.633475373	-4.793635578
203	-8.627157965	14.81097496	-4.666624668
204	6.487632117	11.40495456	1.888756489
205	1.603147874	15.47771207	7.373977404
206	-8.341373717	13.06961007	3.307819451
207	5.434190888	5.792975655	-2.304132774
208	12.03850751	6.906158901	4.705672621
209	-4.305622357	9.656800985	-9.585925877
210	1.76835728	7.887506177	-11.04515591
211	-1.558755971	9.891701729	-10.54653191
212	0.712227069	3.678661069	14.28012549
213	-9.559470188	12.25498499	0.264331142
214	-0.949672301	6.73998147	-10.88253925
215	5.705827018	4.861308866	12.33831063
216	4.075047571	1.308597059	-3.851154715
217	11.84148206	8.449775369	-2.691090617
218	1.363946658	9.747115455	-4.779597461
219	2.070450513	17.20925004	-4.726916518
220	4.262417919	11.44726489	-3.546699981
221	-1.10174157	8.509001893	7.580646683
222	0.108901445	7.854451191	-4.747418665
223	3.604497605	11.93422359	6.217694341
224	1.450246815	3.548136156	7.467487501
225	-5.9056455	9.629354991	-8.670217827
226	1.260211674	3.715519991	-11.0182288
227	6.810164603	10.66304727	-9.367799688
228	3.794808239	1.95858039	13.5432717
229	2.884582843	16.15398268	6.716046438
230	10.17951732	12.2326013	-6.602890134
231	-3.675613158	12.67119432	-10.12730005
232	-9.410558211	9.100072696	0.077397321
233	-2.245067179	2.938779566	-10.57851692
234	-8.067597825	17.86354936	3.696504698
235	-9.200040419	18.3769801	1.017349829
